case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.3,0.3,0.26294582898074914,91.06701682321727
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.3,0.3,0.26294582898074914,90.01086396165192
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.4,0.01,0.27574334898278563,90.69302910938859
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.4,0.01,0.27574334898278563,89.72176490351558
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.4,0.01,0.27574334898278563,91.16746997460723
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.4,0.05,0.27475440511461097,89.57265899516642
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.4,0.05,0.27475440511461097,90.64501291140914
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.4,0.05,0.27475440511461097,89.47548898868263
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.4,0.1,0.26950137656775774,91.30292199552059
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.4,0.1,0.26950137656775774,90.48693603836
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.4,0.1,0.26950137656775774,90.81629500724375
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.4,0.3,0.26357516828721017,89.65140208601952
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.4,0.3,0.26357516828721017,90.54723381996155
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.4,0.3,0.26357516828721017,90.28778201900423
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.5,0.01,0.279505076142132,91.00395394489169
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.5,0.01,0.279505076142132,90.2139930985868
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.5,0.01,0.279505076142132,91.35540598072112
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.5,0.05,0.2783570300157978,91.00947296246886
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.5,0.05,0.2783570300157978,91.19242592714727
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.5,0.05,0.2783570300157978,90.16387700103223
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.5,0.1,0.2719975301018833,91.19375492446125
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.5,0.1,0.2719975301018833,90.27184708975255
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.5,0.1,0.2719975301018833,91.28671209327877
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.5,0.3,0.2645248461192013,90.48080001957715
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.5,0.3,0.2645248461192013,92.5291501916945
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.5,0.3,0.2645248461192013,90.78014199621975
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.6,0.01,0.28314317853125504,91.15749388001859
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.6,0.01,0.28314317853125504,89.8943638894707
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.6,0.01,0.28314317853125504,90.97145800478756
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.6,0.05,0.28210054434838294,90.16503789462149
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.6,0.05,0.28210054434838294,91.8802919331938
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.6,0.05,0.28210054434838294,89.9906950071454
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.6,0.1,0.27424124513618675,91.40257979743183
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.6,0.1,0.27424124513618675,90.53014405071735
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.6,0.1,0.27424124513618675,93.34573103114963
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.6,0.3,0.2656014470907446,90.00239497981966
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.6,0.3,0.2656014470907446,95.3681340906769
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.6,0.3,0.2656014470907446,90.73780500330031
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.7,0.01,0.28701742954878645,90.77277989126742
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.7,0.01,0.28701742954878645,90.17414110712707
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.7,0.01,0.28701742954878645,90.66081396304071
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.7,0.05,0.28562165667044903,89.97944416478276
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.7,0.05,0.28562165667044903,91.02865704335272
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.7,0.05,0.28562165667044903,90.29277414083481
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.7,0.1,0.27656568827499606,91.51793201453984
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.7,0.1,0.27656568827499606,90.47056897543371
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.7,0.1,0.27656568827499606,91.10558382235467
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.7,0.3,0.2666464891041162,90.09189694188535
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.7,0.3,0.2666464891041162,91.08397993259132
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.7,0.3,0.2666464891041162,91.60144999623299
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.8,0.01,0.29119153858866303,90.95208486542106
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.8,0.01,0.29119153858866303,89.78217700496316
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.8,0.01,0.29119153858866303,91.26055799424648
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.8,0.05,0.28937428149121364,90.07190400734544
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.8,0.05,0.28937428149121364,90.81095806322992
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.8,0.05,0.28937428149121364,89.94303294457495
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.8,0.1,0.27897403419886,91.20659600012004
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.8,0.1,0.27897403419886,90.07195685990155
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.8,0.1,0.27897403419886,90.926248813048
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.8,0.3,0.26688882156922145,90.17740096896887
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.8,0.3,0.26688882156922145,91.37644991278648
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.8,0.3,0.26688882156922145,90.39778518490493
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.9,0.01,0.29529076587900116,90.82110901363194
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.9,0.01,0.29529076587900116,90.0182870682329
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.9,0.01,0.29529076587900116,90.62821581028402
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.9,0.05,0.2932756324900133,89.72141100093722
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.9,0.05,0.2932756324900133,91.05000016279519
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.9,0.05,0.2932756324900133,89.93143797852099
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.9,0.1,0.2809759209057567,92.26626995950937
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.1,0.9,0.1,0.2809759209057567,90.04408400505781
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.1,0.9,0.1,0.2809759209057567,91.77418006584048
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.1,0.9,0.3,0.26778115501519756,90.34142200835049
