case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.8,0.01,0.9755202305049939,854.9300672020763
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.8,0.01,0.9765467810369404,835.7769141439348
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.8,0.01,0.9767954818757629,841.0892630927265
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.8,0.05,0.9165559132740156,1131.2888460233808
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.8,0.05,0.9153812978483169,1139.1691798344254
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.8,0.05,0.9125654522771024,1137.8917491529137
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.8,0.1,0.8733658043934441,1285.3993407916278
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.8,0.1,0.8690740550737469,1286.4833769854158
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.8,0.1,0.8630325431584956,1290.5259090475738
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.8,0.3,0.775344601727261,1420.3271819278598
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.8,0.3,0.7770325040676145,1415.58989090845
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.8,0.3,0.7702305500715079,1414.1175178810954
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.9,0.01,0.9798630937236963,820.9489360451698
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.9,0.01,0.9811756331652638,823.1755909509957
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.9,0.01,0.9782309831728764,832.5295348186046
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.9,0.05,0.9219171642997811,1100.0520780216902
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.9,0.05,0.9259060142485227,1116.2498730700463
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.9,0.05,0.9205089499666713,1103.7678790744394
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.9,0.1,0.8787406794932386,1257.2272568941116
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.9,0.1,0.881083328434109,1259.2946810182184
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.9,0.1,0.8735334679888731,1274.90922389552
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,0.9,0.3,0.78491963752446,1410.7764449436218
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,0.9,0.3,0.7932924342592987,1407.6513480395079
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,0.9,0.3,0.781496026206196,1408.165954053402
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,1.0,0.01,0.9809308377287427,816.5979569312185
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,1.0,0.01,0.9800527355097868,823.294275905937
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,1.0,0.01,0.9797526352193832,821.5080529917032
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,1.0,0.05,0.9297998444082842,1079.4220750685781
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,1.0,0.05,0.9273720966116974,1085.0208150222898
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,1.0,0.05,0.9236997848155903,1094.1333069931716
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,1.0,0.1,0.8895289433876136,1235.1292769890279
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,1.0,0.1,0.8848632141239466,1249.1250101011246
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,1.0,0.1,0.8790597597667598,1251.4719190075994
100k-200seg-50L,PreQ-NegP,43,2025,Aff-F1,1.0,0.3,0.7934088090319971,1409.4301948789507
100k-200seg-50L,PreQ-NegP,43,2026,Aff-F1,1.0,0.3,0.7955186505260454,1389.6163702011108
100k-200seg-50L,PreQ-NegP,43,2027,Aff-F1,1.0,0.3,0.7904436229202393,1409.0584970545024
100k-20seg-50H,PreQ-NegP,44,2025,Aff-F1,0.1,0.01,0.6786109694043291,310.3328349534422
100k-20seg-50H,PreQ-NegP,44,2026,Aff-F1,0.1,0.01,0.676761751244705,308.9816649444401
100k-20seg-50H,PreQ-NegP,44,2027,Aff-F1,0.1,0.01,0.6764536095152984,306.98640109039843
100k-20seg-50H,PreQ-NegP,44,2025,Aff-F1,0.1,0.05,0.6691674459297698,308.58580698259175
100k-20seg-50H,PreQ-NegP,44,2026,Aff-F1,0.1,0.05,0.670793047525316,310.5865560937673
