case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.7,0.05,0.4127442179611879,39.15683412924409
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.7,0.05,0.4127442179611879,39.53552711755037
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.7,0.05,0.4127442179611879,39.50508288107813
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.7,0.1,0.4047761123880162,39.239287143573165
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.7,0.1,0.4047761123880162,39.643089985474944
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.7,0.1,0.4047761123880162,39.46657897904515
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.7,0.3,0.3297280644723274,39.37170701101422
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.7,0.3,0.3297280644723274,39.878084091469646
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.7,0.3,0.3297280644723274,39.57658307626844
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.8,0.01,0.5823398803930735,39.165212074294686
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.8,0.01,0.5823398803930735,40.526892989873886
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.8,0.01,0.5823398803930735,39.408591110259295
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.8,0.05,0.5658175298549069,39.39630603417754
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.8,0.05,0.5658175298549069,39.6518032066524
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.8,0.05,0.5658175298549069,39.25284603610635
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.8,0.1,0.5418824191165454,39.38136296346784
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.8,0.1,0.5418824191165454,39.76923297159374
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.8,0.1,0.5418824191165454,39.82555493712425
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.8,0.3,0.4159588699529154,39.06829399056733
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.8,0.3,0.4159588699529154,39.270993089303374
