case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.1,0.3,0.01428536418517815,9473.173168953508
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.1,0.3,0.014393903241321674,9531.134770717472
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.1,0.3,0.014355120406918845,9654.911049641669
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.2,0.01,0.07740534940960425,8192.925137933344
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.2,0.01,0.07106380567889538,8201.251711696386
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.2,0.01,0.0750906212919693,7929.321080446243
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.2,0.05,0.03351803887268544,8150.753126014024
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.2,0.05,0.033094200519628976,8086.714230943471
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.2,0.05,0.032429843155738394,8118.094205856323
100k-20seg-50H,PreQ-NegP,44,2025,PATE,0.2,0.1,0.024842585472585457,8366.162111982703
100k-20seg-50H,PreQ-NegP,44,2026,PATE,0.2,0.1,0.02465657866966192,8475.165990181267
100k-20seg-50H,PreQ-NegP,44,2027,PATE,0.2,0.1,0.024488689780160493,8196.518018841743
