case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,val,latency
100k-20seg-50H,LowDisAccQ-R,44,2026,UAff-F1,0.1,1.0,0.38581651950786905,912.2851379215717
100k-20seg-50H,LowDisAccQ-R,44,2027,UAff-F1,0.1,1.0,0.38581651950786905,911.3829340785742
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.1,-0.21223713904641459,3421.850543934852
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.1,-0.21223713904641459,3414.818858029321
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.1,-0.21223713904641459,3418.8372110947967
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.2,-0.1465139996726747,3419.079116778448
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.2,-0.1465139996726747,3425.0186008866876
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.2,-0.1465139996726747,3428.7373679690063
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.3,-0.0983124253924349,3420.9817480295897
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.3,-0.0983124253924349,3426.575653022155
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.3,-0.0983124253924349,3433.6002748459578
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.4,-0.04084834015597624,3435.8018848579377
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.4,-0.04084834015597624,3438.056012848392
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.4,-0.04084834015597624,3434.8421921022236
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.5,0.031107651592571724,3431.3341591041535
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.5,0.031107651592571724,3435.4721568524837
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.5,0.031107651592571724,3433.850357076153
