case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.4,0.05,0.128636106246195,990.6731098890305
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.4,0.1,0.1202268841412821,995.4350749030709
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.4,0.1,0.1202268841412821,995.4476449638605
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.4,0.1,0.1202268841412821,1000.9627800900489
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.4,0.3,0.04736513105960574,997.7866448462009
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.4,0.3,0.04736513105960574,997.2882959991693
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.4,0.3,0.04736513105960574,1004.9930810928345
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.5,0.01,0.18287229640174116,992.3045421019197
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.5,0.01,0.18287229640174116,992.4316159449518
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.5,0.01,0.18287229640174116,990.8538209274411
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.5,0.05,0.20021930615511527,994.2175741307437
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.5,0.05,0.20021930615511527,986.2611410208046
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.5,0.05,0.20021930615511527,994.3056900519878
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.5,0.1,0.10563387542428863,1001.3034851290286
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.5,0.1,0.10563387542428863,998.4470121562481
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.5,0.1,0.10563387542428863,1000.4835359286517
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.5,0.3,0.053866900472097495,1006.450966000557
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.5,0.3,0.053866900472097495,1000.8499450050294
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.5,0.3,0.053866900472097495,997.0902751665562
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.6,0.01,0.21244905347875387,996.2053850758821
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.6,0.01,0.21244905347875387,982.4133210349828
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.6,0.01,0.21244905347875387,991.5414089336991
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.6,0.05,0.2605636843891505,986.6610430181026
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.6,0.05,0.2605636843891505,1000.2934387885034
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.6,0.05,0.2605636843891505,985.152477864176
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.6,0.1,0.15770741400813665,983.8875690475106
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.6,0.1,0.15770741400813665,992.1131911687553
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.6,0.1,0.15770741400813665,995.1362030114979
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.6,0.3,0.08778337620613161,1003.7422180175781
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.6,0.3,0.08778337620613161,1000.8550079073757
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.6,0.3,0.08778337620613161,995.3794730827212
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.7,0.01,0.2869480850718279,983.5925330407917
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.7,0.01,0.2869480850718279,983.617678983137
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.7,0.01,0.2869480850718279,982.3245159350336
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.7,0.05,0.28602576391080814,997.7830739226192
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.7,0.05,0.28602576391080814,988.2173070218414
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.7,0.05,0.28602576391080814,988.5683611501008
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.7,0.1,0.20333735554690718,995.624179020524
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.7,0.1,0.20333735554690718,993.686914909631
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.7,0.1,0.20333735554690718,988.2270928937942
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.7,0.3,0.09071580910888698,996.7508960980922
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.7,0.3,0.09071580910888698,998.346938053146
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.7,0.3,0.09071580910888698,1000.237723113969
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.8,0.01,0.3077496161491559,985.7505960389972
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.8,0.01,0.3077496161491559,975.9662670549005
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.8,0.01,0.3077496161491559,979.9851828720421
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.8,0.05,0.28102031601962635,987.2092581354082
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.8,0.05,0.28102031601962635,990.2550058905035
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.8,0.05,0.28102031601962635,984.4647238496691
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.8,0.1,0.22739129675328432,986.834455979988
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.8,0.1,0.22739129675328432,988.5236851405352
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.8,0.1,0.22739129675328432,998.3798509929329
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.8,0.3,0.08643074207006886,1005.1301480270922
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.8,0.3,0.08643074207006886,1004.2196321301162
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.8,0.3,0.08643074207006886,993.2896918617189
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.9,0.01,0.2923900759084566,976.6769451089203
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.9,0.01,0.2923900759084566,986.5431019570678
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.1,0.9,0.01,0.2923900759084566,984.9618789739907
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.1,0.9,0.05,0.331062365087437,975.1881430856884
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.1,0.9,0.05,0.331062365087437,985.7708429917693
